business_id,name,rest_stars,review_count,postal_code,item,item_ave_star
K3RURR9lIEE4JjOaPt99zg,Sabrina's Café,4.0,1176,19147,"['waffle', 'pasta', 'appetizer', 'faux meat', 'burrito', 'meat substitute', 'bananwhip', 'jam', 'cupcake', 'udon noodle salad', 'cookie', 'artichoke', 'pickle', 'buffalo sauce', 'home fries', 'beet salad', 'iced coffee', 'guacamole', 'fruit', 'brussel sprouts', 'ice cream', 'hash browns', 'sweet potato fries', 'pancake', 'soda', 'cheese fries', 'celery', 'Caesar salad', 'potato salad', 'meat substitutes', 'green tea', 'eggplant dish', 'milkshake', 'pickled cauliflower', 'mozzarellsticks', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'lentil soup', 'chocolate chip cookie', 'pepper', 'capers', 'green lemonade', 'orange juice', 'spinach salad', 'gluten free bread', 'frozen yogurt', 'arugultaco salad', 'melted cheese', 'Oreo', 'brownie', 'Toast', 'fried tofu', 'cucumber salad', 'carrot', 'vegpizza', 'fake meat', 'dairy', 'taco']",4.5
KHQXmUFiAD0FHvrMSakJBA,Fare,3.5,456,19130,"['waffle', 'appetizer', 'bananwhip', 'jam', 'udon noodle salad', 'cookie', 'pickle', 'buffalo sauce', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'soda', 'cheese fries', 'celery', 'Caesar salad', 'potato salad', 'meat substitutes', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'melted cheese', 'carrot', 'broccoli rabe', 'vegpizza', 'kale lemonade', 'fake meat', 'dairy', 'taco']",5.0
KR-Pb1-fxE9TrZijQWH0Qg,Magic Carpet Foods,4.5,43,19104,"['waffle', 'hash browns', 'Falafel Sandwich', 'jam', 'curry tofu wrap', 'pizza', 'sandwich', 'taco salad']",4.0
KYPhGJIibu_7ePIX4HNs6A,48th Street Grille,4.5,275,19143,"['waffle', 'appetizer', 'bananwhip', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'beet salad', 'ice cream', 'guacamole', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'potato salad', 'Caesar salad', 'meat substitutes', 'milkshake', 'curry', 'Mac&Cheese', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'broccoli rabe', 'vegpizza', 'fake meat', 'dairy']",4.0
KoMlidUMfCLz42ETmlF56A,Amalia's Cafe & Hookah Lounge,4.5,114,19145,"['waffle', 'hash browns', 'appetizer', 'milkshake', 'curry', 'Hummus', 'jam', 'spring roll', 'pizza', 'curry tofu wrap', 'udon noodle salad', 'pickle', 'vegpizza', 'meat substitutes', 'fake meat', 'dairy', 'guacamole']",5.0
LY6OCkHEwfZtdOoQawNkWg,Samosa Vegetarian,4.5,74,19107,"['waffle', 'hash browns', 'appetizer', 'milkshake', 'jam', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'fake meat', 'taco salad']",4.5
LgAuYz5cQe3zTxuteJ4VyQ,Fuel Center City,3.5,432,19107,"['waffle', 'appetizer', 'bananwhip', 'jam', 'udon noodle salad', 'cookie', 'pickle', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'soda', 'cheese fries', 'celery', 'potato salad', 'Caesar salad', 'meat substitutes', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'Hummus', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'melted cheese', 'carrot', 'BananWhip', 'broccoli rabe', 'vegpizza', 'kale lemonade', 'fake meat', 'dairy', 'taco']",5.0
Li0rvEbw0kGwYcwGM2HJxg,Indian Cafe & Grille,4.5,39,19123,"['waffle', 'hash browns', 'pizza', 'curry tofu wrap', 'sandwich', 'Paneer TikkMasala', 'taco salad']",4.0
LnZvGYbqozanOSevcftnrw,HipCityVeg - University City,4.0,314,19104,"['waffle', 'appetizer', 'bananwhip', 'jam', 'pizza', 'udon noodle salad', 'Curry Tofu Wrap', 'Crispy Hip City Ranch', 'pickle', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'Udon Noodle Salad', 'Caesar salad', 'potato salad', 'meat substitutes', 'Sweet Potato Fries', 'Udon', 'milkshake', 'curry', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'melted cheese', 'Crispy HipCity Ranch', 'FajitWrap', 'BananWhip', 'broccoli rabe', 'vegpizza', 'fake meat', 'dairy']",4.333333333333333
LtLbT776NOAjva1ttA2h3w,The QUICK FIXX,4.0,324,19146,"['waffle', 'Margherita', 'appetizer', 'bananwhip', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'Caesar salad', 'potato salad', 'meat substitutes', 'milkshake', 'curry', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'arugultaco salad', 'melted cheese', 'broccoli rabe', 'vegpizza', 'Coke', 'fake meat', 'dairy']",4.0
M6ap9LXMEZmHf6NhlNpDQA,Thang Long Pho Restaurant,4.5,157,19125,"['waffle', 'appetizer', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'ice cream', 'guacamole', 'hash browns', 'potato salad', 'Caesar salad', 'meat substitutes', 'milkshake', 'curry', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'vegpizza', 'fake meat', 'dairy']",5.0
ME7nOO4hHoCwkbssGqsyPA,Blackbird Pizzeria,4.0,716,19147,"['waffle', 'appetizer', 'faux meat', 'burrito', 'bananwhip', 'jam', 'cupcake', 'chips', 'cookie', 'udon noodle salad', 'pickle', 'buffalo sauce', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'soda', 'cheese fries', 'celery', 'potato salad', 'meat substitutes', 'Caesar salad', 'milkshake', 'pickled cauliflower', 'curry', 'Cubano', 'mozzarellsticks', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'chocolate chip cookie', 'pepper', 'capers', 'green lemonade', 'spinach salad', 'arugultaco salad', 'frozen yogurt', 'melted cheese', 'brownie', 'cucumber salad', 'Fries', 'carrot', 'vegpizza', 'fake meat', 'dairy', 'tea', 'taco']",4.0
MM_v-KIUJiXLCxnkIqPKWA,Soy Cafe,4.5,299,19123,"['waffle', 'appetizer', 'bananwhip', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'Caesar salad', 'potato salad', 'meat substitutes', 'curry', 'milkshake', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'melted cheese', 'broccoli rabe', 'vegpizza', 'fake meat', 'dairy']",4.5
MNv5nQf1KgTUi7zFeDEazA,20th Street Pizza,4.5,78,19103,"['waffle', 'hash browns', 'appetizer', 'milkshake', 'jam', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'fake meat', 'taco salad']",5.0
NJe5fkia_63rdKXRdJlmkA,Chatayee Thai,4.5,222,19107,"['waffle', 'appetizer', 'bananwhip', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'beet salad', 'Pad Thai', 'ice cream', 'guacamole', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'fake chicken', 'Caesar salad', 'Bangkok Mule', 'meat substitutes', 'potato salad', 'pad Thai', 'milkshake', 'curry', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'Pad Kee Mao', 'vegpizza', 'fake meat', 'dairy']",5.0
NU6SW870hySW6jwbmE7YuA,Just Salad,3.5,50,19104,"['waffle', 'hash browns', 'jam', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'taco salad']",4.0
NVN_23yYJDf_RAinqFICDA,Hot Diggity!,4.5,191,19147,"['waffle', 'Seattle Grunge', 'appetizer', 'Hot Diggity', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'ice cream', 'guacamole', 'brussel sprouts', 'Southern Comfort', 'hash browns', 'sweet potato fries', 'Caesar salad', 'potato salad', 'meat substitutes', 'Desert Dog', 'Texam', 'milkshake', 'curry', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'Bronx Bomber', 'Falafel', 'vegpizza', 'Coke', 'fake meat', 'dairy']",4.0
O17dm8a_hU8zc3gAYkAK-A,Ken Love's BYOB,4.5,172,19123,"['waffle', 'appetizer', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'ice cream', 'guacamole', 'hash browns', 'sweet potato fries', 'potato salad', 'Caesar salad', 'meat substitutes', 'milkshake', 'curry', 'Pot de Creme', 'Mac&Cheese', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'vegpizza', 'fake meat', 'dairy']",4.75
OJ7cVWbpkAU9BjgU1UC9Lw,Shai,4.5,11,19104,"['waffle', 'hash browns', 'sweet potato fries']",5.0
OOfY8bhTuC5A4qbdn8wFBA,Desi Village,3.5,113,19143,"['waffle', 'appetizer', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'guacamole', 'hash browns', 'Palak Paneer', 'Biryani', 'meat substitutes', 'TikkMasala', 'curry', 'milkshake', 'ChanMasala', 'spring roll', 'curry tofu wrap', 'vegpizza', 'fake meat', 'dairy']",4.0
OhSaEeJes7JLtk3MGMXXmg,Maoz Vegetarian,4.0,225,19107,"['waffle', 'appetizer', 'bananwhip', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'beet salad', 'ice cream', 'guacamole', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'fake chicken', 'Caesar salad', 'potato salad', 'meat substitutes', 'curry', 'milkshake', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'Falafel', 'vegpizza', 'fake meat', 'dairy']",4.5
Oyfuul717X4T5A77S-ASBg,Kingdom of Vegetarians Restaurant,3.5,86,19107,"['waffle', 'hash browns', 'appetizer', 'milkshake', 'jam', 'Dim Sum', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'fake meat']",4.0
P7anLq0I2xzyEpS9HdpkSA,Hey Hummus,4.0,53,19103,"['waffle', 'hash browns', 'Hummus', 'jam', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'taco salad']",5.0
PQ15SQ4e9Gpw7KpoYHjlow,Tandoor Authentic Indian Restaurant,4.0,160,19122,"['waffle', 'appetizer', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'ice cream', 'guacamole', 'hash browns', 'Palak Paneer', 'potato salad', 'Caesar salad', 'meat substitutes', 'TikkMasala', 'milkshake', 'curry', 'ChanMasala', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'Korma', 'vegpizza', 'fake meat', 'dairy']",5.0
PVVFos1LDfD7iETY0w4vaA,Su Xing House,4.0,417,19102,"['waffle', 'appetizer', 'bananwhip', 'jam', 'udon noodle salad', 'cookie', 'pickle', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'PFried Noodles', 'soda', 'cheese fries', 'celery', 'Caesar salad', 'potato salad', 'Spring Roll', 'meat substitutes', 'Soup', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'melted cheese', 'Cream Corn Soup', 'CreaCorn Soup', 'carrot', 'broccoli rabe', 'vegpizza', 'kale lemonade', 'fake meat', 'dairy', 'taco']",5.0
Pnxr8LN-5rqxENU9HOSX9Q,moonbowls,4.5,21,19123,"['waffle', 'hash browns', 'curry tofu wrap', 'pizza']",5.0
QG-9-wye4CTEEMM1OJ1myw,Greens and Grains,4.5,24,19103,"['waffle', 'hash browns', 'pizza', 'curry tofu wrap', 'taco salad']",4.0
QSmuCHi63m8zEJvUc6SDAA,Monster Vegan,4.5,64,19107,"['waffle', 'hash browns', 'milkshake', 'Fries', 'jam', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'fake meat', 'Oreo', 'taco salad']",5.0
R0JUjyjGEzUlY3auVhY_tg,North Bowl,4.0,484,19123,"['waffle', 'appetizer', 'burrito', 'bananwhip', 'jam', 'cupcake', 'cookie', 'udon noodle salad', 'pickle', 'buffalo sauce', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'soda', 'cheese fries', 'celery', 'potato salad', 'Caesar salad', 'meat substitutes', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'Hummus', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'Mac&Cheese', 'green lemonade', 'spinach salad', 'melted cheese', 'carrot', 'broccoli rabe', 'vegpizza', 'fake meat', 'dairy', 'tea', 'taco']",5.0
REiAM73RkOxFqCVlEFiRWA,Tattooed Mom,4.0,692,19147,"['waffle', 'appetizer', 'faux meat', 'burrito', 'bananwhip', 'jam', 'cupcake', 'chips', 'udon noodle salad', 'cookie', 'pickle', 'buffalo sauce', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'soda', 'cheese fries', 'celery', 'Caesar salad', 'potato salad', 'meat substitutes', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'chocolate chip cookie', 'pepper', 'green lemonade', 'spinach salad', 'arugultaco salad', 'frozen yogurt', 'melted cheese', 'brownie', 'cucumber salad', 'carrot', 'vegpizza', 'Coke', 'fake meat', 'dairy', 'tea', 'taco']",4.333333333333333
RadvqFuRTZNEfSZ_avPRog,Honest Tom's Plant Based Taco Shop,4.0,597,19104,"['waffle', 'appetizer', 'burrito', 'bananwhip', 'jam', 'Burrito', 'cupcake', 'chips', 'pico de gallo', 'cookie', 'udon noodle salad', 'pickle', 'buffalo sauce', 'home fries', 'Fanta', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'soda', 'cheese fries', 'potato salad', 'Caesar salad', 'celery', 'meat substitutes', 'milkshake', 'pickled cauliflower', 'ChanMasala', 'curry', 'mozzarellsticks', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'chocolate chip cookie', 'pepper', 'green lemonade', 'spinach salad', 'arugultaco salad', 'frozen yogurt', 'melted cheese', 'brownie', 'carrot', 'broccoli rabe', 'Nachos', 'vegpizza', 'Coke', 'fake meat', 'dairy', 'tea', 'taco']",5.0
SFuedHlHzZAl_0SY75507A,Mariposa Food Co-op,4.0,76,19143,"['waffle', 'hash browns', 'appetizer', 'milkshake', 'jam', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'fake meat', 'taco salad']",4.0
SGfnHZzhu1H5fyYOpkATHQ,Mi Lah,4.0,20,19147,"['waffle', 'hash browns', 'Shichuan', 'sweet potato fries', 'pizza', 'curry tofu wrap', 'Potato Custard']",4.0
SXhPAG6C19kguKpTKE-5mw,Snap Kitchen,4.0,22,19107,"['waffle', 'hash browns', 'pizza', 'curry tofu wrap']",5.0
T6S3ANFsbrl_1Q6ow-7XYA,The Gold Standard Cafe,4.5,26,19147,"['waffle', 'hash browns', 'pizza', 'curry tofu wrap', 'taco salad']",5.0
T85Ck4uybby0-klUlxF_nw,The Satellite Cafe,3.5,158,19143,"['waffle', 'appetizer', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'ice cream', 'guacamole', 'hash browns', 'potato salad', 'Caesar salad', 'meat substitutes', 'curry', 'milkshake', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'vegpizza', 'fake meat', 'dairy']",4.0
T9sdnqG0AnXv5xkVy7b4RQ,Point of Destination Cafe,3.5,17,19119,"['waffle', 'hash browns', 'sweet potato fries', 'pizza', 'curry tofu wrap']",4.0
TyhguONKc8i6M7wP09nTbA,Hibiscus Cafe,4.5,150,19143,"['waffle', 'appetizer', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'ice cream', 'guacamole', 'hash browns', 'Caesar salad', 'potato salad', 'meat substitutes', 'curry', 'milkshake', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'vegpizza', 'fake meat', 'dairy']",4.0
U5_T9hDfdYFWS8ahj_1Dvw,Just Salad,3.5,133,19103,"['waffle', 'appetizer', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'guacamole', 'hash browns', 'Caesar salad', 'meat substitutes', 'milkshake', 'curry', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'vegpizza', 'fake meat', 'dairy']",5.0
UMHuKs1sO-wq3XqKaejXeA,Miss Rachel's Pantry,5.0,119,19145,"['waffle', 'hash browns', 'appetizer', 'curry', 'milkshake', 'jam', 'spring roll', 'pizza', 'curry tofu wrap', 'udon noodle salad', 'pickle', 'vegpizza', 'Caesar salad', 'meat substitutes', 'fake meat', 'dairy', 'guacamole']",5.0
UhSVDwQFW6mKmaEA5OTU7A,Sansom Kabob House,4.0,128,19102,"['waffle', 'hash browns', 'appetizer', 'milkshake', 'curry', 'jam', 'spring roll', 'pizza', 'curry tofu wrap', 'udon noodle salad', 'pickle', 'vegpizza', 'Caesar salad', 'meat substitutes', 'fake meat', 'dairy', 'guacamole']",5.0
UtibXZzwJekiDzwys4I19A,Naked Lunch,3.5,19,19107,"['waffle', 'hash browns', 'sweet potato fries', 'curry tofu wrap', 'pizza']",4.0
WP9GAuhvmUhm8MAxMqhgrQ,Indian Kitchen Lovash,3.5,278,19147,"['waffle', 'appetizer', 'bananwhip', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'beet salad', 'ice cream', 'guacamole', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'Palak Paneer', 'Biryani', 'Caesar salad', 'potato salad', 'meat substitutes', 'TikkMasala', 'milkshake', 'curry', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'broccoli rabe', 'Korma', 'vegpizza', 'fake meat', 'dairy']",4.0
WYel6hMEEPNwzVUlVBacbw,honeygrow,3.5,560,19102,"['waffle', 'appetizer', 'burrito', 'bananwhip', 'jam', 'cupcake', 'udon noodle salad', 'cookie', 'pickle', 'buffalo sauce', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'soda', 'cheese fries', 'celery', 'Caesar salad', 'potato salad', 'meat substitutes', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'chocolate chip cookie', 'green lemonade', 'spinach salad', 'arugultaco salad', 'frozen yogurt', 'melted cheese', 'brownie', 'carrot', 'broccoli rabe', 'vegpizza', 'Coke', 'fake meat', 'dairy', 'tea', 'taco']",4.125
X-sCb_2Q46W5H2wbXmlK1w,Atiya Ola's Spirit First Foods,4.0,93,19143,"['waffle', 'hash browns', 'appetizer', 'milkshake', 'jam', 'spring roll', 'pizza', 'curry tofu wrap', 'udon noodle salad', 'vegpizza', 'fake meat']",4.0
XIKYdKWq72zUYsq8NBxcCQ,Aksum Cafe,4.0,393,19143,"['waffle', 'appetizer', 'bananwhip', 'jam', 'udon noodle salad', 'pickle', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'soda', 'cheese fries', 'potato salad', 'Caesar salad', 'meat substitutes', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'arugultaco salad', 'melted cheese', 'Oreo', 'broccoli rabe', 'vegpizza', 'kale lemonade', 'fake meat', 'dairy', 'taco']",4.5
XkJsE4AJJ95vctIkE5kRWg,Makhani,4.0,62,19106,"['waffle', 'hash browns', 'milkshake', 'jam', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'SamosChaat', 'fake meat', 'taco salad']",4.0
Y5S_AUSW8EjswVf9JAi-0w,Horizons,4.5,179,19147,"['waffle', 'appetizer', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'ice cream', 'guacamole', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'Caesar salad', 'potato salad', 'meat substitutes', 'curry', 'milkshake', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'vegpizza', 'fake meat', 'dairy']",4.0
YIdYc6tQIFRJPNIaPBupYQ,Zio Pizza Palace & Grill,4.0,43,19107,"['waffle', 'hash browns', 'jam', 'pizza', 'curry tofu wrap', 'sandwich', 'taco salad']",4.0
YN4Kk751tmdvoarGo8z7_A,New Delhi Indian Restaurant,4.0,514,19104,"['waffle', 'Malai Kofta', 'appetizer', 'burrito', 'bananwhip', 'jam', 'cupcake', 'udon noodle salad', 'cookie', 'pickle', 'buffalo sauce', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'Biryani', 'soda', 'cheese fries', 'celery', 'potato salad', 'Caesar salad', 'meat substitutes', 'TikkMasala', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'melted cheese', 'brownie', 'carrot', 'broccoli rabe', 'vegpizza', 'fake meat', 'dairy', 'tea', 'taco']",4.4
YcpaOS-DMjhezJodA0rf-A,Thoreau Restaurant,4.0,15,19123,"['waffle', 'hash browns', 'sweet potato fries', 'pizza', 'curry tofu wrap', 'Korma']",5.0
ZKPrXH_GNW_AtZ31tP3NmA,White Dog Cafe,4.0,1301,19104,"['waffle', 'pasta', 'appetizer', 'faux meat', 'burrito', 'bananwhip', 'meat substitute', 'jam', 'cupcake', 'udon noodle salad', 'cookie', 'pickle', 'artichoke', 'buffalo sauce', 'home fries', 'beet salad', 'Pad Thai', 'ice cream', 'guacamole', 'Brie', 'brussel sprouts', 'fruit', 'iced coffee', 'hash browns', 'sweet potato fries', 'pancake', 'Sandwich', 'soda', 'celery', 'potato salad', 'Caesar salad', 'meat substitutes', 'green tea', 'cream', 'vegcheese steak', 'eggplant dish', 'milkshake', 'pickled cauliflower', 'mozzarellsticks', 'Hummus', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'lentil soup', 'chocolate chip cookie', 'pepper', 'capers', 'green lemonade', 'orange juice', 'spinach salad', 'gluten free bread', 'frozen yogurt', 'arugultaco salad', 'melted cheese', 'Cobb salad', 'brownie', 'Toast', 'fried tofu', 'cucumber salad', 'carrot', 'lemonade', 'vegpizza', 'Coke', 'fake meat', 'Blood Hound', 'dairy', 'taco']",4.380952380952381
ZMJz4ekxrcZdhBcnK4B_6g,Kurry Shack,3.5,29,19148,"['waffle', 'hash browns', 'pizza', 'curry tofu wrap', 'Korma', 'Paneer TikkMasala', 'taco salad']",5.0
ZNlTghz93wixdR-ixvXyAQ,I Green Dim Sum Hand Drawn Noodle,3.5,52,19107,"['waffle', 'hash browns', 'pad Thai', 'jam', 'HDynasty', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'taco salad']",4.0
_34KJPR-T0HP9USJw1nCfw,Hiro Ramen House,4.0,435,19107,"['waffle', 'appetizer', 'bananwhip', 'jam', 'udon noodle salad', 'cookie', 'pickle', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'soda', 'cheese fries', 'celery', 'Caesar salad', 'potato salad', 'meat substitutes', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'vanillice cream', 'spring roll', 'cherry', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'melted cheese', 'carrot', 'broccoli rabe', 'vegpizza', 'kale lemonade', 'fake meat', 'dairy', 'taco']",4.4
_pHMElutAeebkqmYYNeI6w,Herban Quality Eats,4.5,87,19104,"['waffle', 'hash browns', 'appetizer', 'milkshake', 'jam', 'spring roll', 'pizza', 'curry tofu wrap', 'udon noodle salad', 'vegpizza', 'fake meat']",5.0
a62d7e_xXeljJcOUHkJjkg,Circles Contemporary Asian,3.5,377,19145,"['waffle', 'appetizer', 'bananwhip', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'home fries', 'beet salad', 'Pad Thai', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'soda', 'cheese fries', 'potato salad', 'Caesar salad', 'meat substitutes', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'arugultaco salad', 'Pad Kee Mao', 'melted cheese', 'broccoli rabe', 'vegpizza', 'kale lemonade', 'fake meat', 'dairy', 'taco']",5.0
aIp7D41qhB-FgfBmYUgQTw,Ka'Moon,4.5,33,19106,"['waffle', 'hash browns', 'curry tofu wrap', 'pizza', 'taco salad']",4.0
agkiNGa26UB9kA4Gb-VFzw,Circles Headhouse,3.5,14,19147,"['waffle', 'hash browns', 'pad Thai', 'sweet potato fries', 'pizza', 'curry tofu wrap']",5.0
b1okJ5qEPCIHbIgQ1NGyXQ,La Mula Terca,4.5,91,19145,"['waffle', 'hash browns', 'appetizer', 'milkshake', 'jam', 'spring roll', 'pizza', 'curry tofu wrap', 'udon noodle salad', 'vegpizza', 'fake meat']",5.0
b8zYL8751HJXc0XlUw5K3g,Taco & Ramen,5.0,26,19147,"['waffle', 'hash browns', 'curry tofu wrap', 'pizza', 'taco salad']",5.0
bTve2mwLk5Zc01vRKqc2KQ,Red Hook Coffee & Tea,4.5,183,19147,"['waffle', 'appetizer', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'ice cream', 'guacamole', 'brussel sprouts', 'hash browns', 'sweet potato fries', 'potato salad', 'Caesar salad', 'meat substitutes', 'milkshake', 'curry', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'vegpizza', 'fake meat', 'dairy']",5.0
bgxDswHIdFP0Go0pNfyAAw,Hummus Grill,4.0,372,19104,"['waffle', 'appetizer', 'bananwhip', 'jam', 'pizza', 'udon noodle salad', 'pickle', 'home fries', 'beet salad', 'ice cream', 'guacamole', 'fruit', 'brussel sprouts', 'hash browns', 'Falafel Sandwich', 'sweet potato fries', 'cheese fries', 'Caesar salad', 'potato salad', 'meat substitutes', 'milkshake', 'pickled cauliflower', 'curry', 'mozzarellsticks', 'Hummus', 'spring roll', 'curry tofu wrap', 'green lemonade', 'spinach salad', 'arugultaco salad', 'melted cheese', 'broccoli rabe', 'vegpizza', 'kale lemonade', 'fake meat', 'dairy', 'taco']",5.0
c7TanwrkujM7GAE43H4kwg,Hummus Republic,4.0,65,19103,"['waffle', 'hash browns', 'milkshake', 'jam', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'fake meat', 'taco salad']",4.0
cFtVkdtHZuZvCNvkSG-RAg,Kurry Shack Francisville ,4.0,13,19130,"['waffle', 'hash browns', 'sweet potato fries', 'pizza', 'curry tofu wrap']",4.0
cSaoPFiZUzaTgnxM91KgXg,All The Way Live,4.0,63,19144,"['waffle', 'hash browns', 'milkshake', 'jam', 'pizza', 'curry tofu wrap', 'sandwich', 'udon noodle salad', 'fake meat', 'taco salad']",4.0
